date,geo,component,price_index,status,year,month
2000-04-01,"Edmonton, Alberta",Land only,44.8,E,2000,4
2000-04-01,British Columbia,Total (house and land),74.1,,2000,4
2000-04-01,British Columbia,House only,71.3,,2000,4
2000-04-01,British Columbia,Land only,82.3,E,2000,4
2000-04-01,"Vancouver, British Columbia",Total (house and land),73.1,,2000,4
2000-04-01,"Vancouver, British Columbia",House only,68.7,,2000,4
2000-04-01,"Vancouver, British Columbia",Land only,85.8,E,2000,4
2000-04-01,"Victoria, British Columbia",Total (house and land),83.6,,2000,4
2000-04-01,"Victoria, British Columbia",House only,101.3,,2000,4
2000-04-01,"Victoria, British Columbia",Land only,60.2,E,2000,4
2000-05-01,Canada,Total (house and land),57.8,,2000,5
2000-05-01,Canada,House only,54.4,,2000,5
2000-05-01,Canada,Land only,67.0,E,2000,5
2000-05-01,Atlantic Region,Total (house and land),63.4,,2000,5
2000-05-01,Atlantic Region,House only,64.9,,2000,5
2000-05-01,Atlantic Region,Land only,58.6,E,2000,5
2000-05-01,Newfoundland and Labrador,Total (house and land),49.0,,2000,5
2000-05-01,Newfoundland and Labrador,House only,50.5,,2000,5
2000-05-01,Newfoundland and Labrador,Land only,45.1,E,2000,5
2000-05-01,"St. John's, Newfoundland and Labrador",Total (house and land),49.0,,2000,5
2000-05-01,"St. John's, Newfoundland and Labrador",House only,50.5,,2000,5
2000-05-01,"St. John's, Newfoundland and Labrador",Land only,45.1,E,2000,5
2000-05-01,Prince Edward Island,Total (house and land),84.2,,2000,5
2000-05-01,Prince Edward Island,House only,88.2,,2000,5
2000-05-01,Prince Edward Island,Land only,67.8,E,2000,5
2000-05-01,"Charlottetown, Prince Edward Island",Total (house and land),84.2,,2000,5
2000-05-01,"Charlottetown, Prince Edward Island",House only,88.2,,2000,5
2000-05-01,"Charlottetown, Prince Edward Island",Land only,67.8,E,2000,5
2000-05-01,Nova Scotia,Total (house and land),65.0,,2000,5
2000-05-01,Nova Scotia,House only,64.3,,2000,5
2000-05-01,Nova Scotia,Land only,67.3,E,2000,5
2000-05-01,"Halifax, Nova Scotia",Total (house and land),65.0,,2000,5
2000-05-01,"Halifax, Nova Scotia",House only,64.3,,2000,5
2000-05-01,"Halifax, Nova Scotia",Land only,67.3,E,2000,5
2000-05-01,New Brunswick,Total (house and land),77.9,,2000,5
2000-05-01,New Brunswick,House only,78.4,,2000,5
2000-05-01,New Brunswick,Land only,77.6,E,2000,5
2000-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),77.9,,2000,5
2000-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,78.4,,2000,5
2000-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,77.6,E,2000,5
2000-05-01,Quebec,Total (house and land),57.7,,2000,5
2000-05-01,Quebec,House only,59.1,,2000,5
2000-05-01,Quebec,Land only,54.7,E,2000,5
2000-05-01,"Québec, Quebec",Total (house and land),57.9,,2000,5
2000-05-01,"Québec, Quebec",House only,64.3,,2000,5
2000-05-01,"Québec, Quebec",Land only,46.0,E,2000,5
2000-05-01,"Montréal, Quebec",Total (house and land),57.7,,2000,5
2000-05-01,"Montréal, Quebec",House only,58.1,,2000,5
2000-05-01,"Montréal, Quebec",Land only,57.3,E,2000,5
2000-05-01,Ontario,Total (house and land),57.8,,2000,5
2000-05-01,Ontario,House only,50.1,,2000,5
2000-05-01,Ontario,Land only,78.4,E,2000,5
2000-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),57.7,,2000,5
2000-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,54.3,,2000,5
2000-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,77.7,E,2000,5
2000-05-01,"Toronto, Ontario",Total (house and land),55.1,,2000,5
2000-05-01,"Toronto, Ontario",House only,45.8,,2000,5
2000-05-01,"Toronto, Ontario",Land only,78.0,E,2000,5
2000-05-01,"Hamilton, Ontario",Total (house and land),59.9,,2000,5
2000-05-01,"Hamilton, Ontario",House only,53.3,,2000,5
2000-05-01,"Hamilton, Ontario",Land only,76.8,E,2000,5
2000-05-01,"St. Catharines-Niagara, Ontario",Total (house and land),60.6,,2000,5
2000-05-01,"St. Catharines-Niagara, Ontario",House only,56.0,,2000,5
2000-05-01,"St. Catharines-Niagara, Ontario",Land only,73.1,E,2000,5
2000-05-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),65.1,,2000,5
2000-05-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,59.4,,2000,5
2000-05-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,82.9,E,2000,5
2000-05-01,"London, Ontario",Total (house and land),63.1,,2000,5
2000-05-01,"London, Ontario",House only,56.7,,2000,5
2000-05-01,"London, Ontario",Land only,92.1,E,2000,5
2000-05-01,"Windsor, Ontario",Total (house and land),92.8,,2000,5
2000-05-01,"Windsor, Ontario",House only,96.4,,2000,5
2000-05-01,"Windsor, Ontario",Land only,84.9,E,2000,5
2000-05-01,"Greater Sudbury, Ontario",Total (house and land),82.3,,2000,5
2000-05-01,"Greater Sudbury, Ontario",House only,82.4,,2000,5
2000-05-01,"Greater Sudbury, Ontario",Land only,80.9,E,2000,5
2000-05-01,Prairie Region,Total (house and land),45.8,,2000,5
2000-05-01,Prairie Region,House only,47.8,,2000,5
2000-05-01,Prairie Region,Land only,42.2,E,2000,5
2000-05-01,Manitoba,Total (house and land),45.0,,2000,5
2000-05-01,Manitoba,House only,49.4,,2000,5
2000-05-01,Manitoba,Land only,34.8,E,2000,5
2000-05-01,"Winnipeg, Manitoba",Total (house and land),45.0,,2000,5
2000-05-01,"Winnipeg, Manitoba",House only,49.4,,2000,5
2000-05-01,"Winnipeg, Manitoba",Land only,34.8,E,2000,5
2000-05-01,Saskatchewan,Total (house and land),41.8,,2000,5
2000-05-01,Saskatchewan,House only,43.2,,2000,5
2000-05-01,Saskatchewan,Land only,38.2,E,2000,5
2000-05-01,"Regina, Saskatchewan",Total (house and land),37.3,,2000,5
2000-05-01,"Regina, Saskatchewan",House only,38.8,,2000,5
2000-05-01,"Regina, Saskatchewan",Land only,33.3,E,2000,5
2000-05-01,"Saskatoon, Saskatchewan",Total (house and land),45.9,,2000,5
2000-05-01,"Saskatoon, Saskatchewan",House only,47.7,,2000,5
2000-05-01,"Saskatoon, Saskatchewan",Land only,41.9,E,2000,5
2000-05-01,Alberta,Total (house and land),46.3,,2000,5
2000-05-01,Alberta,House only,48.2,,2000,5
2000-05-01,Alberta,Land only,43.2,E,2000,5
2000-05-01,"Calgary, Alberta",Total (house and land),42.7,,2000,5
2000-05-01,"Calgary, Alberta",House only,44.0,,2000,5
2000-05-01,"Calgary, Alberta",Land only,40.7,E,2000,5
2000-05-01,"Edmonton, Alberta",Total (house and land),50.5,,2000,5
2000-05-01,"Edmonton, Alberta",House only,53.7,,2000,5
2000-05-01,"Edmonton, Alberta",Land only,45.0,E,2000,5
2000-05-01,British Columbia,Total (house and land),74.1,,2000,5
2000-05-01,British Columbia,House only,71.1,,2000,5
2000-05-01,British Columbia,Land only,82.3,E,2000,5
2000-05-01,"Vancouver, British Columbia",Total (house and land),73.0,,2000,5
2000-05-01,"Vancouver, British Columbia",House only,68.6,,2000,5
2000-05-01,"Vancouver, British Columbia",Land only,85.8,E,2000,5
2000-05-01,"Victoria, British Columbia",Total (house and land),83.4,,2000,5
2000-05-01,"Victoria, British Columbia",House only,101.4,,2000,5
2000-05-01,"Victoria, British Columbia",Land only,60.1,E,2000,5
2000-06-01,Canada,Total (house and land),57.8,,2000,6
2000-06-01,Canada,House only,54.4,,2000,6
2000-06-01,Canada,Land only,67.0,E,2000,6
2000-06-01,Atlantic Region,Total (house and land),63.5,,2000,6
2000-06-01,Atlantic Region,House only,64.9,,2000,6
2000-06-01,Atlantic Region,Land only,58.6,E,2000,6
2000-06-01,Newfoundland and Labrador,Total (house and land),49.1,,2000,6
2000-06-01,Newfoundland and Labrador,House only,50.6,,2000,6
2000-06-01,Newfoundland and Labrador,Land only,45.1,E,2000,6
2000-06-01,"St. John's, Newfoundland and Labrador",Total (house and land),49.1,,2000,6
2000-06-01,"St. John's, Newfoundland and Labrador",House only,50.6,,2000,6
2000-06-01,"St. John's, Newfoundland and Labrador",Land only,45.1,E,2000,6
2000-06-01,Prince Edward Island,Total (house and land),84.2,,2000,6
2000-06-01,Prince Edward Island,House only,88.2,,2000,6
2000-06-01,Prince Edward Island,Land only,67.8,E,2000,6
2000-06-01,"Charlottetown, Prince Edward Island",Total (house and land),84.2,,2000,6
2000-06-01,"Charlottetown, Prince Edward Island",House only,88.2,,2000,6
2000-06-01,"Charlottetown, Prince Edward Island",Land only,67.8,E,2000,6
2000-06-01,Nova Scotia,Total (house and land),65.0,,2000,6
2000-06-01,Nova Scotia,House only,64.3,,2000,6
2000-06-01,Nova Scotia,Land only,67.3,E,2000,6
2000-06-01,"Halifax, Nova Scotia",Total (house and land),65.0,,2000,6
2000-06-01,"Halifax, Nova Scotia",House only,64.3,,2000,6
2000-06-01,"Halifax, Nova Scotia",Land only,67.3,E,2000,6
2000-06-01,New Brunswick,Total (house and land),78.0,,2000,6
2000-06-01,New Brunswick,House only,78.6,,2000,6
2000-06-01,New Brunswick,Land only,77.6,E,2000,6
2000-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),78.0,,2000,6
2000-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,78.6,,2000,6
2000-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,77.6,E,2000,6
2000-06-01,Quebec,Total (house and land),57.7,,2000,6
2000-06-01,Quebec,House only,59.0,,2000,6
2000-06-01,Quebec,Land only,54.8,E,2000,6
2000-06-01,"Québec, Quebec",Total (house and land),57.9,,2000,6
2000-06-01,"Québec, Quebec",House only,64.3,,2000,6
2000-06-01,"Québec, Quebec",Land only,46.0,E,2000,6
2000-06-01,"Montréal, Quebec",Total (house and land),57.6,,2000,6
2000-06-01,"Montréal, Quebec",House only,58.1,,2000,6
2000-06-01,"Montréal, Quebec",Land only,57.4,E,2000,6
2000-06-01,Ontario,Total (house and land),57.8,,2000,6
2000-06-01,Ontario,House only,50.2,,2000,6
2000-06-01,Ontario,Land only,78.4,E,2000,6
2000-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),58.1,,2000,6
2000-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,54.7,,2000,6
2000-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,77.7,E,2000,6
2000-06-01,"Toronto, Ontario",Total (house and land),55.1,,2000,6
2000-06-01,"Toronto, Ontario",House only,45.8,,2000,6
2000-06-01,"Toronto, Ontario",Land only,78.0,E,2000,6
2000-06-01,"Hamilton, Ontario",Total (house and land),60.3,,2000,6
2000-06-01,"Hamilton, Ontario",House only,53.8,,2000,6
2000-06-01,"Hamilton, Ontario",Land only,76.8,E,2000,6
2000-06-01,"St. Catharines-Niagara, Ontario",Total (house and land),60.8,,2000,6
2000-06-01,"St. Catharines-Niagara, Ontario",House only,56.2,,2000,6
2000-06-01,"St. Catharines-Niagara, Ontario",Land only,73.1,E,2000,6
2000-06-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),65.1,,2000,6
2000-06-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,59.4,,2000,6
2000-06-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,82.9,E,2000,6
2000-06-01,"London, Ontario",Total (house and land),63.3,,2000,6
2000-06-01,"London, Ontario",House only,56.8,,2000,6
2000-06-01,"London, Ontario",Land only,92.1,E,2000,6
2000-06-01,"Windsor, Ontario",Total (house and land),92.8,,2000,6
2000-06-01,"Windsor, Ontario",House only,96.4,,2000,6
2000-06-01,"Windsor, Ontario",Land only,84.9,E,2000,6
2000-06-01,"Greater Sudbury, Ontario",Total (house and land),82.1,,2000,6
2000-06-01,"Greater Sudbury, Ontario",House only,82.2,,2000,6
2000-06-01,"Greater Sudbury, Ontario",Land only,80.9,E,2000,6
2000-06-01,Prairie Region,Total (house and land),45.7,,2000,6
2000-06-01,Prairie Region,House only,47.7,,2000,6
2000-06-01,Prairie Region,Land only,42.3,E,2000,6
2000-06-01,Manitoba,Total (house and land),45.7,,2000,6
2000-06-01,Manitoba,House only,50.3,,2000,6
2000-06-01,Manitoba,Land only,34.8,E,2000,6
2000-06-01,"Winnipeg, Manitoba",Total (house and land),45.7,,2000,6
2000-06-01,"Winnipeg, Manitoba",House only,50.3,,2000,6
2000-06-01,"Winnipeg, Manitoba",Land only,34.8,E,2000,6
2000-06-01,Saskatchewan,Total (house and land),41.9,,2000,6
2000-06-01,Saskatchewan,House only,43.3,,2000,6
2000-06-01,Saskatchewan,Land only,38.3,E,2000,6
2000-06-01,"Regina, Saskatchewan",Total (house and land),37.4,,2000,6
2000-06-01,"Regina, Saskatchewan",House only,38.8,,2000,6
2000-06-01,"Regina, Saskatchewan",Land only,33.5,E,2000,6
2000-06-01,"Saskatoon, Saskatchewan",Total (house and land),46.1,,2000,6
2000-06-01,"Saskatoon, Saskatchewan",House only,47.8,,2000,6
2000-06-01,"Saskatoon, Saskatchewan",Land only,41.9,E,2000,6
2000-06-01,Alberta,Total (house and land),46.2,,2000,6
2000-06-01,Alberta,House only,48.0,,2000,6
2000-06-01,Alberta,Land only,43.3,E,2000,6
2000-06-01,"Calgary, Alberta",Total (house and land),42.6,,2000,6
2000-06-01,"Calgary, Alberta",House only,43.8,,2000,6
2000-06-01,"Calgary, Alberta",Land only,40.8,E,2000,6
2000-06-01,"Edmonton, Alberta",Total (house and land),50.6,,2000,6
2000-06-01,"Edmonton, Alberta",House only,53.8,,2000,6
2000-06-01,"Edmonton, Alberta",Land only,45.0,E,2000,6
2000-06-01,British Columbia,Total (house and land),74.0,,2000,6
2000-06-01,British Columbia,House only,71.1,,2000,6
2000-06-01,British Columbia,Land only,82.3,E,2000,6
2000-06-01,"Vancouver, British Columbia",Total (house and land),72.9,,2000,6
2000-06-01,"Vancouver, British Columbia",House only,68.6,,2000,6
2000-06-01,"Vancouver, British Columbia",Land only,85.8,E,2000,6
2000-06-01,"Victoria, British Columbia",Total (house and land),83.4,,2000,6
2000-06-01,"Victoria, British Columbia",House only,101.4,,2000,6
2000-06-01,"Victoria, British Columbia",Land only,60.1,E,2000,6
2000-07-01,Canada,Total (house and land),57.9,,2000,7
2000-07-01,Canada,House only,54.5,,2000,7
2000-07-01,Canada,Land only,67.1,E,2000,7
2000-07-01,Atlantic Region,Total (house and land),63.6,,2000,7
2000-07-01,Atlantic Region,House only,65.1,,2000,7
2000-07-01,Atlantic Region,Land only,58.6,E,2000,7
2000-07-01,Newfoundland and Labrador,Total (house and land),49.4,,2000,7
2000-07-01,Newfoundland and Labrador,House only,51.1,,2000,7
2000-07-01,Newfoundland and Labrador,Land only,45.1,E,2000,7
2000-07-01,"St. John's, Newfoundland and Labrador",Total (house and land),49.4,,2000,7
2000-07-01,"St. John's, Newfoundland and Labrador",House only,51.1,,2000,7
2000-07-01,"St. John's, Newfoundland and Labrador",Land only,45.1,E,2000,7
2000-07-01,Prince Edward Island,Total (house and land),84.2,,2000,7
2000-07-01,Prince Edward Island,House only,88.2,,2000,7
2000-07-01,Prince Edward Island,Land only,67.8,E,2000,7
2000-07-01,"Charlottetown, Prince Edward Island",Total (house and land),84.2,,2000,7
2000-07-01,"Charlottetown, Prince Edward Island",House only,88.2,,2000,7
2000-07-01,"Charlottetown, Prince Edward Island",Land only,67.8,E,2000,7
2000-07-01,Nova Scotia,Total (house and land),65.1,,2000,7
2000-07-01,Nova Scotia,House only,64.4,,2000,7
2000-07-01,Nova Scotia,Land only,67.3,E,2000,7
2000-07-01,"Halifax, Nova Scotia",Total (house and land),65.1,,2000,7
2000-07-01,"Halifax, Nova Scotia",House only,64.4,,2000,7
2000-07-01,"Halifax, Nova Scotia",Land only,67.3,E,2000,7
2000-07-01,New Brunswick,Total (house and land),77.9,,2000,7
2000-07-01,New Brunswick,House only,78.4,,2000,7
2000-07-01,New Brunswick,Land only,77.6,E,2000,7
2000-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),77.9,,2000,7
2000-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,78.4,,2000,7
2000-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,77.6,E,2000,7
2000-07-01,Quebec,Total (house and land),57.7,,2000,7
2000-07-01,Quebec,House only,59.0,,2000,7
2000-07-01,Quebec,Land only,54.8,E,2000,7
2000-07-01,"Québec, Quebec",Total (house and land),57.9,,2000,7
2000-07-01,"Québec, Quebec",House only,64.3,,2000,7
2000-07-01,"Québec, Quebec",Land only,46.0,E,2000,7
2000-07-01,"Montréal, Quebec",Total (house and land),57.6,,2000,7
2000-07-01,"Montréal, Quebec",House only,58.1,,2000,7
2000-07-01,"Montréal, Quebec",Land only,57.4,E,2000,7
2000-07-01,Ontario,Total (house and land),58.0,,2000,7
2000-07-01,Ontario,House only,50.4,,2000,7
2000-07-01,Ontario,Land only,78.4,E,2000,7
2000-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),59.2,,2000,7
2000-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,55.8,,2000,7
2000-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,78.4,E,2000,7
2000-07-01,"Toronto, Ontario",Total (house and land),55.2,,2000,7
2000-07-01,"Toronto, Ontario",House only,45.8,,2000,7
2000-07-01,"Toronto, Ontario",Land only,78.0,E,2000,7
2000-07-01,"Hamilton, Ontario",Total (house and land),60.0,,2000,7
2000-07-01,"Hamilton, Ontario",House only,53.5,,2000,7
2000-07-01,"Hamilton, Ontario",Land only,76.8,E,2000,7
2000-07-01,"St. Catharines-Niagara, Ontario",Total (house and land),60.9,,2000,7
2000-07-01,"St. Catharines-Niagara, Ontario",House only,56.3,,2000,7
2000-07-01,"St. Catharines-Niagara, Ontario",Land only,73.1,E,2000,7
2000-07-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),65.4,,2000,7
2000-07-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,59.7,,2000,7
2000-07-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,82.9,E,2000,7
2000-07-01,"London, Ontario",Total (house and land),63.4,,2000,7
2000-07-01,"London, Ontario",House only,57.0,,2000,7
2000-07-01,"London, Ontario",Land only,92.1,E,2000,7
2000-07-01,"Windsor, Ontario",Total (house and land),92.8,,2000,7
2000-07-01,"Windsor, Ontario",House only,96.4,,2000,7
2000-07-01,"Windsor, Ontario",Land only,84.9,E,2000,7
2000-07-01,"Greater Sudbury, Ontario",Total (house and land),82.2,,2000,7
2000-07-01,"Greater Sudbury, Ontario",House only,82.3,,2000,7
2000-07-01,"Greater Sudbury, Ontario",Land only,80.9,E,2000,7
2000-07-01,Prairie Region,Total (house and land),45.8,,2000,7
2000-07-01,Prairie Region,House only,47.9,,2000,7
2000-07-01,Prairie Region,Land only,42.3,E,2000,7
2000-07-01,Manitoba,Total (house and land),45.7,,2000,7
2000-07-01,Manitoba,House only,50.3,,2000,7
2000-07-01,Manitoba,Land only,34.8,E,2000,7
2000-07-01,"Winnipeg, Manitoba",Total (house and land),45.7,,2000,7
2000-07-01,"Winnipeg, Manitoba",House only,50.3,,2000,7
2000-07-01,"Winnipeg, Manitoba",Land only,34.8,E,2000,7
2000-07-01,Saskatchewan,Total (house and land),41.9,,2000,7
2000-07-01,Saskatchewan,House only,43.3,,2000,7
2000-07-01,Saskatchewan,Land only,38.3,E,2000,7
2000-07-01,"Regina, Saskatchewan",Total (house and land),37.4,,2000,7
2000-07-01,"Regina, Saskatchewan",House only,38.8,,2000,7
2000-07-01,"Regina, Saskatchewan",Land only,33.5,E,2000,7
2000-07-01,"Saskatoon, Saskatchewan",Total (house and land),46.1,,2000,7
2000-07-01,"Saskatoon, Saskatchewan",House only,47.8,,2000,7
2000-07-01,"Saskatoon, Saskatchewan",Land only,41.9,E,2000,7
2000-07-01,Alberta,Total (house and land),46.3,,2000,7
2000-07-01,Alberta,House only,48.2,,2000,7
2000-07-01,Alberta,Land only,43.3,E,2000,7
2000-07-01,"Calgary, Alberta",Total (house and land),42.7,,2000,7
2000-07-01,"Calgary, Alberta",House only,44.0,,2000,7
2000-07-01,"Calgary, Alberta",Land only,40.8,E,2000,7
2000-07-01,"Edmonton, Alberta",Total (house and land),50.6,,2000,7
2000-07-01,"Edmonton, Alberta",House only,53.8,,2000,7
2000-07-01,"Edmonton, Alberta",Land only,45.0,E,2000,7
2000-07-01,British Columbia,Total (house and land),73.9,,2000,7
2000-07-01,British Columbia,House only,70.9,,2000,7
2000-07-01,British Columbia,Land only,82.3,E,2000,7
2000-07-01,"Vancouver, British Columbia",Total (house and land),72.9,,2000,7
2000-07-01,"Vancouver, British Columbia",House only,68.4,,2000,7
2000-07-01,"Vancouver, British Columbia",Land only,85.8,E,2000,7
2000-07-01,"Victoria, British Columbia",Total (house and land),83.2,,2000,7
2000-07-01,"Victoria, British Columbia",House only,101.1,,2000,7
2000-07-01,"Victoria, British Columbia",Land only,60.1,E,2000,7
2000-08-01,Canada,Total (house and land),58.1,,2000,8
2000-08-01,Canada,House only,54.7,,2000,8
2000-08-01,Canada,Land only,67.2,E,2000,8
2000-08-01,Atlantic Region,Total (house and land),63.6,,2000,8
2000-08-01,Atlantic Region,House only,65.2,,2000,8
2000-08-01,Atlantic Region,Land only,58.7,E,2000,8
2000-08-01,Newfoundland and Labrador,Total (house and land),49.5,,2000,8
2000-08-01,Newfoundland and Labrador,House only,51.2,,2000,8
2000-08-01,Newfoundland and Labrador,Land only,45.3,E,2000,8
2000-08-01,"St. John's, Newfoundland and Labrador",Total (house and land),49.5,,2000,8
2000-08-01,"St. John's, Newfoundland and Labrador",House only,51.2,,2000,8
2000-08-01,"St. John's, Newfoundland and Labrador",Land only,45.3,E,2000,8
2000-08-01,Prince Edward Island,Total (house and land),85.5,,2000,8
2000-08-01,Prince Edward Island,House only,89.5,,2000,8
2000-08-01,Prince Edward Island,Land only,68.9,E,2000,8
2000-08-01,"Charlottetown, Prince Edward Island",Total (house and land),85.5,,2000,8
2000-08-01,"Charlottetown, Prince Edward Island",House only,89.5,,2000,8
2000-08-01,"Charlottetown, Prince Edward Island",Land only,68.9,E,2000,8
2000-08-01,Nova Scotia,Total (house and land),65.1,,2000,8
2000-08-01,Nova Scotia,House only,64.4,,2000,8
2000-08-01,Nova Scotia,Land only,67.3,E,2000,8
2000-08-01,"Halifax, Nova Scotia",Total (house and land),65.1,,2000,8
2000-08-01,"Halifax, Nova Scotia",House only,64.4,,2000,8
2000-08-01,"Halifax, Nova Scotia",Land only,67.3,E,2000,8
2000-08-01,New Brunswick,Total (house and land),77.9,,2000,8
2000-08-01,New Brunswick,House only,78.5,,2000,8
2000-08-01,New Brunswick,Land only,77.6,E,2000,8
2000-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),77.9,,2000,8
2000-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,78.5,,2000,8
2000-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,77.6,E,2000,8
2000-08-01,Quebec,Total (house and land),58.3,,2000,8
2000-08-01,Quebec,House only,59.8,,2000,8
2000-08-01,Quebec,Land only,55.2,E,2000,8
2000-08-01,"Québec, Quebec",Total (house and land),58.0,,2000,8
2000-08-01,"Québec, Quebec",House only,64.4,,2000,8
2000-08-01,"Québec, Quebec",Land only,46.2,E,2000,8
2000-08-01,"Montréal, Quebec",Total (house and land),58.4,,2000,8
2000-08-01,"Montréal, Quebec",House only,58.9,,2000,8
2000-08-01,"Montréal, Quebec",Land only,57.9,E,2000,8
2000-08-01,Ontario,Total (house and land),58.1,,2000,8
2000-08-01,Ontario,House only,50.5,,2000,8
2000-08-01,Ontario,Land only,78.5,E,2000,8
2000-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),60.3,,2000,8
2000-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,56.9,,2000,8
2000-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,79.5,E,2000,8
2000-08-01,"Toronto, Ontario",Total (house and land),55.3,,2000,8
2000-08-01,"Toronto, Ontario",House only,45.9,,2000,8
2000-08-01,"Toronto, Ontario",Land only,78.0,E,2000,8
2000-08-01,"Hamilton, Ontario",Total (house and land),60.2,,2000,8
2000-08-01,"Hamilton, Ontario",House only,53.8,,2000,8
2000-08-01,"Hamilton, Ontario",Land only,76.8,E,2000,8
2000-08-01,"St. Catharines-Niagara, Ontario",Total (house and land),60.7,,2000,8
2000-08-01,"St. Catharines-Niagara, Ontario",House only,56.2,,2000,8
2000-08-01,"St. Catharines-Niagara, Ontario",Land only,73.1,E,2000,8
2000-08-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),65.8,,2000,8
2000-08-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,60.1,,2000,8
2000-08-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,82.9,E,2000,8
2000-08-01,"London, Ontario",Total (house and land),63.4,,2000,8
2000-08-01,"London, Ontario",House only,57.0,,2000,8
2000-08-01,"London, Ontario",Land only,92.1,E,2000,8
2000-08-01,"Windsor, Ontario",Total (house and land),92.8,,2000,8
2000-08-01,"Windsor, Ontario",House only,96.4,,2000,8
2000-08-01,"Windsor, Ontario",Land only,84.9,E,2000,8
2000-08-01,"Greater Sudbury, Ontario",Total (house and land),81.8,,2000,8
2000-08-01,"Greater Sudbury, Ontario",House only,81.8,,2000,8
2000-08-01,"Greater Sudbury, Ontario",Land only,80.9,E,2000,8
2000-08-01,Prairie Region,Total (house and land),45.9,,2000,8
2000-08-01,Prairie Region,House only,47.9,,2000,8
2000-08-01,Prairie Region,Land only,42.7,E,2000,8
2000-08-01,Manitoba,Total (house and land),45.7,,2000,8
2000-08-01,Manitoba,House only,50.3,,2000,8
2000-08-01,Manitoba,Land only,34.8,E,2000,8
2000-08-01,"Winnipeg, Manitoba",Total (house and land),45.7,,2000,8
2000-08-01,"Winnipeg, Manitoba",House only,50.3,,2000,8
2000-08-01,"Winnipeg, Manitoba",Land only,34.8,E,2000,8
2000-08-01,Saskatchewan,Total (house and land),41.9,,2000,8
2000-08-01,Saskatchewan,House only,43.3,,2000,8
2000-08-01,Saskatchewan,Land only,38.3,E,2000,8
2000-08-01,"Regina, Saskatchewan",Total (house and land),37.4,,2000,8
2000-08-01,"Regina, Saskatchewan",House only,38.8,,2000,8
2000-08-01,"Regina, Saskatchewan",Land only,33.5,E,2000,8
2000-08-01,"Saskatoon, Saskatchewan",Total (house and land),46.1,,2000,8
2000-08-01,"Saskatoon, Saskatchewan",House only,47.8,,2000,8
2000-08-01,"Saskatoon, Saskatchewan",Land only,41.9,E,2000,8
2000-08-01,Alberta,Total (house and land),46.4,,2000,8
2000-08-01,Alberta,House only,48.2,,2000,8
2000-08-01,Alberta,Land only,43.8,E,2000,8
2000-08-01,"Calgary, Alberta",Total (house and land),42.8,,2000,8
2000-08-01,"Calgary, Alberta",House only,44.0,,2000,8
2000-08-01,"Calgary, Alberta",Land only,41.3,E,2000,8
2000-08-01,"Edmonton, Alberta",Total (house and land),50.8,,2000,8
2000-08-01,"Edmonton, Alberta",House only,53.9,,2000,8
2000-08-01,"Edmonton, Alberta",Land only,45.5,E,2000,8
2000-08-01,British Columbia,Total (house and land),73.9,,2000,8
2000-08-01,British Columbia,House only,71.0,,2000,8
2000-08-01,British Columbia,Land only,82.3,E,2000,8
2000-08-01,"Vancouver, British Columbia",Total (house and land),72.9,,2000,8
